session_code;id_in_session;participant_code;identifier;channel;opening;nickname;body;timestamp
fayuq490;9;4;fayuq4909;4-bestpricechatlab-23;#N/A;Buyer;W��ren Sie bereit das Handy f��r 500��� zu verkaufen?;1638806899
fayuq490;17;4;fayuq49017;4-bestpricechatlab-20;#N/A;Buyer;considering I can get a new phone with better technology in an unused condition for the same price range it seems unjustifiable to me to keep this high price;1638806899
fayuq490;29;4;fayuq49029;4-bestpricechatlab-9;#N/A;Seller;530;1638806900
fayuq490;23;4;fayuq49023;4-bestpricechatlab-16;#N/A;Buyer;what about 500;1638806900
fayuq490;5;4;fayuq4905;4-bestpricechatlab-8;#N/A;Seller;not so works for me;1638806900
fayuq490;32;4;fayuq49032;4-bestpricechatlab-18;#N/A;Buyer;500;1638806900
fayuq490;11;4;fayuq49011;4-bestpricechatlab-9;#N/A;Buyer;500;1638806903
fayuq490;3;4;fayuq4903;4-bestpricechatlab-14;#N/A;Buyer;that's 8% lol:D;1638806905
fayuq490;43;4;fayuq49043;4-bestpricechatlab-27;#N/A;Seller;Sure, I am selling it cos I have to pay my rent for next month;1638806906
fayuq490;8;4;fayuq4908;4-bestpricechatlab-15;#N/A;Buyer;What about meeting in the middle with 525���? ;1638806906
fayuq490;33;4;fayuq49033;4-bestpricechatlab-12;#N/A;Seller;i guess Christmas is nearby so i can make an exception....;1638806906
fayuq490;5;4;fayuq4905;4-bestpricechatlab-8;#N/A;Seller;at least 500;1638806907
fayuq490;15;4;fayuq49015;4-bestpricechatlab-10;#N/A;Seller;and what is it?;1638806911
fayuq490;34;4;fayuq49034;4-bestpricechatlab-23;#N/A;Seller;Leider wird das schwierig;1638806914
fayuq490;21;4;fayuq49021;4-bestpricechatlab-13;#N/A;Buyer;what do you say about 300;1638806916
fayuq490;46;4;fayuq49046;4-bestpricechatlab-18;#N/A;Seller;550 sounds better?;1638806916
fayuq490;13;4;fayuq49013;4-bestpricechatlab-26;#N/A;Seller;I can give it in 600;1638806916
fayuq490;1;4;fayuq4901;4-bestpricechatlab-8;#N/A;Buyer;ok lets do 500;1638806917
fayuq490;34;4;fayuq49034;4-bestpricechatlab-23;#N/A;Seller;das Handy geh��rt meiner Frau;1638806920
fayuq490;14;4;fayuq49014;4-bestpricechatlab-15;#N/A;Seller;how about 530 and we close it?>;1638806921
fayuq490;2;4;fayuq4902;4-bestpricechatlab-10;#N/A;Buyer;with sex;1638806921
fayuq490;18;4;fayuq49018;4-bestpricechatlab-20;#N/A;Seller;would you be willing spending a little more? You wouldnt be able to find a used phone of this generation at such a good price anywhere else;1638806922
fayuq490;48;4;fayuq49048;4-bestpricechatlab-22;#N/A;Seller;I think you can definetly increase your budget by 5 eur;1638806923
fayuq490;5;4;fayuq4905;4-bestpricechatlab-8;#N/A;Seller;okay;1638806923
fayuq490;4;4;fayuq4904;4-bestpricechatlab-26;#N/A;Buyer;Okay lets make it 550;1638806925
fayuq490;3;4;fayuq4903;4-bestpricechatlab-14;#N/A;Buyer;i am not paying more that 470 and even that is very generous, I believe;1638806925
fayuq490;2;4;fayuq4902;4-bestpricechatlab-10;#N/A;Buyer;if your inside then your inside;1638806927
fayuq490;37;4;fayuq49037;4-bestpricechatlab-27;#N/A;Buyer;The name, the gig size and what other faults the phone has too?;1638806928
fayuq490;1;4;fayuq4901;4-bestpricechatlab-8;#N/A;Buyer;great;1638806928
fayuq490;5;4;fayuq4905;4-bestpricechatlab-8;#N/A;Seller;save time for both of us;1638806929
fayuq490;41;4;fayuq49041;4-bestpricechatlab-22;#N/A;Buyer;I ll take it;1638806930
fayuq490;31;4;fayuq49031;4-bestpricechatlab-13;#N/A;Seller;not less than 550;1638806931
fayuq490;29;4;fayuq49029;4-bestpricechatlab-9;#N/A;Seller;525;1638806932
fayuq490;35;4;fayuq49035;4-bestpricechatlab-25;#N/A;Seller;There are many people who sell it for 600 but I would give it to you for 550 :);1638806932
fayuq490;15;4;fayuq49015;4-bestpricechatlab-10;#N/A;Seller;you said that ;1638806933
fayuq490;11;4;fayuq49011;4-bestpricechatlab-9;#N/A;Buyer;500;1638806933
fayuq490;42;4;fayuq49042;4-bestpricechatlab-24;#N/A;Seller;I read the price range for this phone and would be from 500 to 600, so  I was thinking of 550. would that be ok for you?;1638806935
fayuq490;2;4;fayuq4902;4-bestpricechatlab-10;#N/A;Buyer;doesn't matter how long;1638806936
fayuq490;48;4;fayuq49048;4-bestpricechatlab-22;#N/A;Seller;520 is my final offer;1638806936
fayuq490;34;4;fayuq49034;4-bestpricechatlab-23;#N/A;Seller;Sie sagte, unter 570 soll ich es nicht verkaufen;1638806936
fayuq490;41;4;fayuq49041;4-bestpricechatlab-22;#N/A;Buyer;Done 520;1638806937
fayuq490;5;4;fayuq4905;4-bestpricechatlab-8;#N/A;Seller;:D;1638806938
fayuq490;32;4;fayuq49032;4-bestpricechatlab-18;#N/A;Buyer;C���monn just 50 more please ;1638806938
fayuq490;39;4;fayuq49039;4-bestpricechatlab-16;#N/A;Seller;hmmm, would you say 510. ;1638806939
fayuq490;9;4;fayuq4909;4-bestpricechatlab-23;#N/A;Buyer;500��� liegen in der Mitte zwischen dem h��chsten und dem niedrigsten Preis;1638806940
fayuq490;12;4;fayuq49012;4-bestpricechatlab-25;#N/A;Buyer;For what would you be willing to sell it for?;1638806941
fayuq490;29;4;fayuq49029;4-bestpricechatlab-9;#N/A;Seller;520, final ?;1638806942
fayuq490;46;4;fayuq49046;4-bestpricechatlab-18;#N/A;Seller;530?;1638806943
fayuq490;10;4;fayuq49010;4-bestpricechatlab-11;#N/A;Buyer;your half marketprice is 500 mine is 400 so okay lets do it fair and say 450 ? its the middle ;1638806944
fayuq490;2;4;fayuq4902;4-bestpricechatlab-10;#N/A;Buyer;so regarding the phone;1638806945
fayuq490;8;4;fayuq4908;4-bestpricechatlab-15;#N/A;Buyer;I would really appreciate if we could meet at 525��� though, if possible ;1638806945
fayuq490;1;4;fayuq4901;4-bestpricechatlab-8;#N/A;Buyer;ciao!;1638806947
fayuq490;39;4;fayuq49039;4-bestpricechatlab-16;#N/A;Seller;that would be a round 15 Percent hit;1638806947
fayuq490;6;4;fayuq4906;4-bestpricechatlab-12;#N/A;Buyer;This is a good way coming to business. So are we agreeing 500 Euro? ;1638806948
fayuq490;11;4;fayuq49011;4-bestpricechatlab-9;#N/A;Buyer;lets say 500 ;1638806950
fayuq490;48;4;fayuq49048;4-bestpricechatlab-22;#N/A;Seller;Done 520;1638806951
fayuq490;5;4;fayuq4905;4-bestpricechatlab-8;#N/A;Seller;ciao!;1638806951
fayuq490;2;4;fayuq4902;4-bestpricechatlab-10;#N/A;Buyer;touched is touched;1638806952
fayuq490;7;4;fayuq4907;4-bestpricechatlab-14;#N/A;Seller;Let's close it on 520, no less;1638806952
fayuq490;34;4;fayuq49034;4-bestpricechatlab-23;#N/A;Seller;"Das ist wohl wahr ;)";1638806954
fayuq490;14;4;fayuq49014;4-bestpricechatlab-15;#N/A;Seller;I can do 530;1638806954
fayuq490;15;4;fayuq49015;4-bestpricechatlab-10;#N/A;Seller;you would agree on 500. But what if we agree on 650 and that's it?;1638806957
fayuq490;34;4;fayuq49034;4-bestpricechatlab-23;#N/A;Seller;Das Ger��t ist im super Zusatnd;1638806962
fayuq490;23;4;fayuq49023;4-bestpricechatlab-16;#N/A;Buyer;the market price is between 400 and 600 and since it's a second hand phone I'm not sure;1638806966
fayuq490;21;4;fayuq49021;4-bestpricechatlab-13;#N/A;Buyer;my price range is very limited so I can't go this high ;1638806967
fayuq490;37;4;fayuq49037;4-bestpricechatlab-27;#N/A;Buyer;I am waiting for the phone details;1638806969
fayuq490;33;4;fayuq49033;4-bestpricechatlab-12;#N/A;Seller;sounds fair to me ;1638806972
fayuq490;32;4;fayuq49032;4-bestpricechatlab-18;#N/A;Buyer;Is this your last offer;1638806973
fayuq490;43;4;fayuq49043;4-bestpricechatlab-27;#N/A;Seller;Its iphone 12;1638806974
fayuq490;25;4;fayuq49025;4-bestpricechatlab-11;#N/A;Seller;alright!;1638806974
fayuq490;31;4;fayuq49031;4-bestpricechatlab-13;#N/A;Seller;the price is according to the market;1638806976
fayuq490;2;4;fayuq4902;4-bestpricechatlab-10;#N/A;Buyer;550, because I'm pitying you :P;1638806978
fayuq490;8;4;fayuq4908;4-bestpricechatlab-15;#N/A;Buyer;527 is all I can give ;1638806980
fayuq490;29;4;fayuq49029;4-bestpricechatlab-9;#N/A;Seller;i have come from 600 to 520 ,, lets make 520 final ;1638806980
fayuq490;17;4;fayuq49017;4-bestpricechatlab-20;#N/A;Buyer;This seems like an exadurated statement. Furthermore I have other aspects to consider, such as insurance of the condition of the phone. Would you be able to provide such?;1638806981
fayuq490;34;4;fayuq49034;4-bestpricechatlab-23;#N/A;Seller;Deutlich ��ber dem Marktdurchschnitt;1638806982
fayuq490;46;4;fayuq49046;4-bestpricechatlab-18;#N/A;Seller;okay lets make it 500;1638806985
fayuq490;10;4;fayuq49010;4-bestpricechatlab-11;#N/A;Buyer;okay i will write 450 ;1638806985
fayuq490;12;4;fayuq49012;4-bestpricechatlab-25;#N/A;Buyer;hmm, 400 would also be oaky for me;1638806987
fayuq490;46;4;fayuq49046;4-bestpricechatlab-18;#N/A;Seller;deal?;1638806987
fayuq490;3;4;fayuq4903;4-bestpricechatlab-14;#N/A;Buyer;no that's not going too happen, it's way too high;1638806987
fayuq490;6;4;fayuq4906;4-bestpricechatlab-12;#N/A;Buyer;for me as well, lets write it down ;1638806988
fayuq490;37;4;fayuq49037;4-bestpricechatlab-27;#N/A;Buyer;How long have you used it?;1638806993
fayuq490;14;4;fayuq49014;4-bestpricechatlab-15;#N/A;Seller;okay i can do 527;1638806993
fayuq490;15;4;fayuq49015;4-bestpricechatlab-10;#N/A;Seller;lol of course its touched and of course its used but imagine you have a body count of 100 and a body count of 1 ;1638806996
fayuq490;14;4;fayuq49014;4-bestpricechatlab-15;#N/A;Seller;deal;1638806996
fayuq490;33;4;fayuq49033;4-bestpricechatlab-12;#N/A;Seller;ok;1638806997
fayuq490;31;4;fayuq49031;4-bestpricechatlab-13;#N/A;Seller;so you would have it in the market with 600;1638806997
fayuq490;39;4;fayuq49039;4-bestpricechatlab-16;#N/A;Seller;if you can do 500, 10 euros, wont make a difference to you, isnt it ?;1638806998
fayuq490;23;4;fayuq49023;4-bestpricechatlab-16;#N/A;Buyer;In my opinion 25% would be fair;1638806998
fayuq490;32;4;fayuq49032;4-bestpricechatlab-18;#N/A;Buyer;Oh cool thanks;1638807000
fayuq490;11;4;fayuq49011;4-bestpricechatlab-9;#N/A;Buyer;the market price goes as low as 400 ;1638807000
fayuq490;15;4;fayuq49015;4-bestpricechatlab-10;#N/A;Seller;still not the same haha;1638807001
fayuq490;28;4;fayuq49028;4-bestpricechatlab-24;#N/A;Buyer;I read it��s from 400 to 600, so let��s make 500;1638807002
fayuq490;46;4;fayuq49046;4-bestpricechatlab-18;#N/A;Seller;okay thanks;1638807004
fayuq490;34;4;fayuq49034;4-bestpricechatlab-23;#N/A;Seller;Machen wir das?;1638807004
fayuq490;46;4;fayuq49046;4-bestpricechatlab-18;#N/A;Seller;done;1638807005
fayuq490;8;4;fayuq4908;4-bestpricechatlab-15;#N/A;Buyer;perfect, thanky for the deal and the chat! ;1638807006
fayuq490;15;4;fayuq49015;4-bestpricechatlab-10;#N/A;Seller;so what about 620?;1638807008
fayuq490;11;4;fayuq49011;4-bestpricechatlab-9;#N/A;Buyer;so you have started from the maximum market price;1638807010
fayuq490;43;4;fayuq49043;4-bestpricechatlab-27;#N/A;Seller;used it for 1.5 years;1638807011
fayuq490;18;4;fayuq49018;4-bestpricechatlab-20;#N/A;Seller;I wouldn't think that it's unjustified. The fact is that 550 is such a low price for an almost new phone in todays standards. ;1638807013
fayuq490;21;4;fayuq49021;4-bestpricechatlab-13;#N/A;Buyer;my budget is constrained ;1638807014
fayuq490;14;4;fayuq49014;4-bestpricechatlab-15;#N/A;Seller;Thank you! have a nice day;1638807017
fayuq490;11;4;fayuq49011;4-bestpricechatlab-9;#N/A;Buyer;of 600;1638807018
fayuq490;23;4;fayuq49023;4-bestpricechatlab-16;#N/A;Buyer;true, but with those 10 euros I could buy a phone case;1638807019
fayuq490;8;4;fayuq4908;4-bestpricechatlab-15;#N/A;Buyer;*thanks;1638807019
fayuq490;9;4;fayuq4909;4-bestpricechatlab-23;#N/A;Buyer;Es werden bestimmt auch andere auf die Idee kommen, im Internet nachzuschauen, ob es nicht f��r weniger Geld zu kaufen ist, das hei��t bei 500 w��ren Sie bestimmt gut dabei;1638807019
fayuq490;11;4;fayuq49011;4-bestpricechatlab-9;#N/A;Buyer;500 is a good deal;1638807023
fayuq490;31;4;fayuq49031;4-bestpricechatlab-13;#N/A;Seller;you have to make the budget;1638807023
fayuq490;35;4;fayuq49035;4-bestpricechatlab-25;#N/A;Seller;450 would be my last offer.;1638807025
fayuq490;25;4;fayuq49025;4-bestpricechatlab-11;#N/A;Seller;okay me too;1638807026
fayuq490;8;4;fayuq4908;4-bestpricechatlab-15;#N/A;Buyer;you too, thanks! ;1638807026
fayuq490;3;4;fayuq4903;4-bestpricechatlab-14;#N/A;Buyer;do you have an advent calendar this year?;1638807027
fayuq490;22;4;fayuq49022;4-bestpricechatlab-17;#N/A;Seller;?;1638807029
fayuq490;43;4;fayuq49043;4-bestpricechatlab-27;#N/A;Seller;No faults and has a new back cover too,;1638807030
fayuq490;42;4;fayuq49042;4-bestpricechatlab-24;#N/A;Seller;deal at 525 so I will not sell it for the cheapest price that was offered to me ;1638807033
fayuq490;9;4;fayuq4909;4-bestpricechatlab-23;#N/A;Buyer;Bei 500���?;1638807037
fayuq490;16;4;fayuq49016;4-bestpricechatlab-17;#N/A;Buyer;no;1638807037
fayuq490;18;4;fayuq49018;4-bestpricechatlab-20;#N/A;Seller;If you find a flaw or are unhappy you can always send it back within a month;1638807038
fayuq490;17;4;fayuq49017;4-bestpricechatlab-20;#N/A;Buyer;The only way I can see a price of 550 justified is if you could provide proof of when the phone was bought and is in excellent conditions as you claim ;1638807041
fayuq490;21;4;fayuq49021;4-bestpricechatlab-13;#N/A;Buyer;I can give you 400;1638807042
fayuq490;31;4;fayuq49031;4-bestpricechatlab-13;#N/A;Seller;we dont purchase the cell phones daily;1638807042
fayuq490;2;4;fayuq4902;4-bestpricechatlab-10;#N/A;Buyer;"well, if you have sex with 1 person 300 times but only ONS with 100 people you still had more fun with that one person ;)";1638807043
fayuq490;29;4;fayuq49029;4-bestpricechatlab-9;#N/A;Seller;but i have a value in my mind for my own phone, its also about the condition it is in ;1638807046
fayuq490;7;4;fayuq4907;4-bestpricechatlab-14;#N/A;Seller;Okay, I consider your deal. Let's finalize it at 510;1638807047
fayuq490;16;4;fayuq49016;4-bestpricechatlab-17;#N/A;Buyer;should we click we could not agree and move on;1638807049
fayuq490;31;4;fayuq49031;4-bestpricechatlab-13;#N/A;Seller;its kind of good deal;1638807049
fayuq490;39;4;fayuq49039;4-bestpricechatlab-16;#N/A;Seller;alright then. that is a fair point;1638807050
fayuq490;12;4;fayuq49012;4-bestpricechatlab-25;#N/A;Buyer;okay, that seems fair, deal;1638807051
fayuq490;2;4;fayuq4902;4-bestpricechatlab-10;#N/A;Buyer;550 no chance;1638807053
fayuq490;28;4;fayuq49028;4-bestpricechatlab-24;#N/A;Buyer;okay;1638807054
fayuq490;39;4;fayuq49039;4-bestpricechatlab-16;#N/A;Seller;so lets make a dela for 500;1638807055
fayuq490;29;4;fayuq49029;4-bestpricechatlab-9;#N/A;Seller;520 sounds fair;1638807055
fayuq490;43;4;fayuq49043;4-bestpricechatlab-27;#N/A;Seller;If you are a FCBayern u ll like it;1638807058
fayuq490;34;4;fayuq49034;4-bestpricechatlab-23;#N/A;Seller;Die Spanne ist im Internet ist gro��, das stimmt;1638807058
fayuq490;22;4;fayuq49022;4-bestpricechatlab-17;#N/A;Seller;520 and then we have a deal;1638807058
fayuq490;15;4;fayuq49015;4-bestpricechatlab-10;#N/A;Seller;600?;1638807059
fayuq490;39;4;fayuq49039;4-bestpricechatlab-16;#N/A;Seller;deal*;1638807061
fayuq490;31;4;fayuq49031;4-bestpricechatlab-13;#N/A;Seller;not not at all;1638807061
fayuq490;42;4;fayuq49042;4-bestpricechatlab-24;#N/A;Seller;we have to type the same amount;1638807062
fayuq490;3;4;fayuq4903;4-bestpricechatlab-14;#N/A;Buyer;no 470;1638807063
fayuq490;11;4;fayuq49011;4-bestpricechatlab-9;#N/A;Buyer;usually people value their products more than it is worth ;1638807066
fayuq490;3;4;fayuq4903;4-bestpricechatlab-14;#N/A;Buyer;and we call it a day;1638807066
fayuq490;23;4;fayuq49023;4-bestpricechatlab-16;#N/A;Buyer;would you be ok to reduce a bit more;1638807067
fayuq490;37;4;fayuq49037;4-bestpricechatlab-27;#N/A;Buyer;Are you willing to sell it for 480euros?;1638807068
fayuq490;28;4;fayuq49028;4-bestpricechatlab-24;#N/A;Buyer;yes;1638807068
fayuq490;22;4;fayuq49022;4-bestpricechatlab-17;#N/A;Seller;then we get the bonus and its still fair;1638807071
fayuq490;11;4;fayuq49011;4-bestpricechatlab-9;#N/A;Buyer;so i think you can go lower ;1638807075
fayuq490;7;4;fayuq4907;4-bestpricechatlab-14;#N/A;Seller;No less than 510. Sorry;1638807080
fayuq490;42;4;fayuq49042;4-bestpricechatlab-24;#N/A;Seller;525 euros, great was nice to negotiate :) ;1638807081
fayuq490;23;4;fayuq49023;4-bestpricechatlab-16;#N/A;Buyer;so we make a deal for 475;1638807085
fayuq490;31;4;fayuq49031;4-bestpricechatlab-13;#N/A;Seller;the phone is in 10/10 condition;1638807085
fayuq490;18;4;fayuq49018;4-bestpricechatlab-20;#N/A;Seller;Of course I send  the certification of when I bought it since I bought online and still have an email;1638807087
fayuq490;34;4;fayuq49034;4-bestpricechatlab-23;#N/A;Seller;Mein Angebot ist qualitativ deutlich hochwertiger als der Durchschnitt;1638807088
fayuq490;42;4;fayuq49042;4-bestpricechatlab-24;#N/A;Seller;have anice evening ;1638807090
fayuq490;21;4;fayuq49021;4-bestpricechatlab-13;#N/A;Buyer;400 is included in the market price range ;1638807093
fayuq490;43;4;fayuq49043;4-bestpricechatlab-27;#N/A;Seller;I can do it for 500;1638807093
fayuq490;2;4;fayuq4902;4-bestpricechatlab-10;#N/A;Buyer;551 :P;1638807093
fayuq490;3;4;fayuq4903;4-bestpricechatlab-14;#N/A;Buyer;470 is a lot of profit for you!;1638807094
fayuq490;39;4;fayuq49039;4-bestpricechatlab-16;#N/A;Seller;come on now;1638807095
fayuq490;17;4;fayuq49017;4-bestpricechatlab-20;#N/A;Buyer;If this is not possible for you I think it fairer to settle for a lower price considering that I am taking a risk buying a second hand smartphone;1638807096
fayuq490;16;4;fayuq49016;4-bestpricechatlab-17;#N/A;Buyer;yeah with 515 we get the bonus too;1638807096
fayuq490;28;4;fayuq49028;4-bestpricechatlab-24;#N/A;Buyer;you too;1638807097
fayuq490;21;4;fayuq49021;4-bestpricechatlab-13;#N/A;Buyer;so that's a good price;1638807099
fayuq490;15;4;fayuq49015;4-bestpricechatlab-10;#N/A;Seller;700 lol ;1638807099
fayuq490;23;4;fayuq49023;4-bestpricechatlab-16;#N/A;Buyer;please ;1638807099
fayuq490;7;4;fayuq4907;4-bestpricechatlab-14;#N/A;Seller;no;1638807100
fayuq490;9;4;fayuq4909;4-bestpricechatlab-23;#N/A;Buyer;Sie m��chten Ihr Ger��t sicherlich loswerden, leider kann ich es mir davor nicht anschauen;1638807102
fayuq490;31;4;fayuq49031;4-bestpricechatlab-13;#N/A;Seller;its a good deal you can grab it ..;1638807107
fayuq490;29;4;fayuq49029;4-bestpricechatlab-9;#N/A;Seller;ok then 510 should be final not your not mine i want 520 u want 500 lets take a mid;1638807107
fayuq490;37;4;fayuq49037;4-bestpricechatlab-27;#N/A;Buyer;Iphone 12 is no longer in vogue ;1638807107
fayuq490;2;4;fayuq4902;4-bestpricechatlab-10;#N/A;Buyer;400;1638807107
fayuq490;22;4;fayuq49022;4-bestpricechatlab-17;#N/A;Seller;yeah but that's too little 520 come on its a good deal ;1638807111
fayuq490;2;4;fayuq4902;4-bestpricechatlab-10;#N/A;Buyer;haha;1638807111
fayuq490;23;4;fayuq49023;4-bestpricechatlab-16;#N/A;Buyer;oki See we have 3 minutes ;1638807112
fayuq490;39;4;fayuq49039;4-bestpricechatlab-16;#N/A;Seller;500 is the last my friend. that was your price;1638807116
fayuq490;11;4;fayuq49011;4-bestpricechatlab-9;#N/A;Buyer;yes that sounds fair. ;1638807117
fayuq490;15;4;fayuq49015;4-bestpricechatlab-10;#N/A;Seller;can't we just agree on a price which is profitable for both of us?;1638807119
fayuq490;37;4;fayuq49037;4-bestpricechatlab-27;#N/A;Buyer;I will pay 480euros ;1638807120
fayuq490;11;4;fayuq49011;4-bestpricechatlab-9;#N/A;Buyer;no one will be upset;1638807120
fayuq490;31;4;fayuq49031;4-bestpricechatlab-13;#N/A;Seller;well the upper limit is 600.;1638807121
fayuq490;3;4;fayuq4903;4-bestpricechatlab-14;#N/A;Buyer;i just cannot buy it for 510, I don't have the means;1638807122
